city,date,fare,ride_id
North Danny,2017-11-16 02:10:29,18.04,0360651358005
Jacquelineborough,2017-11-06 00:16:27,27.13,6069183720871
Reginatown,2017-10-16 21:05:20,43.76,4533382783552
Simsland,2017-01-24 06:45:17,29.65,2739005745804
New Trevormouth,2017-04-09 17:48:35,31.95,8541557717710
West Mandy,2017-07-14 00:24:33,28.07,1187713572426
Lake Edwardhaven,2017-08-31 12:46:52,25.16,6897166076789
Port Joshua,2017-06-16 03:59:47,38.92,4589294260506
Laurashire,2017-01-15 20:52:30,37.09,2943075581266
South Sarah,2017-09-10 05:24:58,46.78,5474271072106
Johnsonside,2017-09-10 07:04:55,17.31,6647305678493
Kleinside,2017-01-05 10:42:50,17.02,7398064417456
New Christopherton,2017-04-26 17:29:40,17.3,5762442068196
Williamschester,2017-10-03 08:19:46,32.16,9968673585808
Kristiview,2017-03-26 13:05:14,42.9,0154502186905
Johnsonside,2017-04-13 23:16:54,29.24,9152093654231
North Thomas,2017-03-21 05:42:52,49.53,3280162949714
New Trevormouth,2017-08-10 03:40:33,29.19,9802951432265
Bowmanland,2017-07-27 09:26:31,36.19,5344421615098
North Emily,2017-04-05 00:23:53,30.31,0039687527692
Port Maria,2017-02-27 01:45:27,37.67,8663328184603
Susanbury,2017-05-20 15:21:35,15.65,6012283466767
Castroland,2017-01-17 03:41:56,23.59,9256453000727
South Phillip,2017-09-01 04:58:58,30.1,7131835363701
North Thomas,2017-11-17 14:51:00,26.77,5586592533232
Smithberg,2017-05-27 02:39:17,12.57,6800098904105
South Jeffrey,2017-07-03 02:51:12,43.0,5679766709530
North Thomas,2017-07-14 12:41:32,28.16,7458957220805
Kleinside,2017-11-09 01:17:33,12.04,9473144077374
New Trevormouth,2017-01-20 18:43:50,39.82,8820623261976
Johnsonside,2017-04-29 18:07:19,19.07,4585180050732
Smithberg,2017-05-06 15:49:58,40.71,3311451663278
New Maryfurt,2017-04-20 00:46:16,47.9,8136741112114
West Mandy,2017-08-16 16:15:01,28.32,6704722369943
South Evan,2017-05-03 18:57:19,14.73,0228191974850
Kristiview,2017-09-30 12:16:52,31.59,6062808771067
West Mandy,2017-09-05 10:21:19,12.62,3332007397010
West Mandy,2017-04-01 10:36:07,20.95,3441724098640
South Jeffrey,2017-04-10 08:56:11,22.92,3975947117722
Johnsonside,2017-03-11 04:09:04,30.36,3591786984891
Bowmanland,2017-02-04 23:59:44,37.69,6315074557539
New Rebecca,2017-05-22 14:10:57,38.26,9086811009853
Simsland,2017-04-21 20:32:19,33.04,6485552669907
New Trevormouth,2017-10-02 06:16:35,49.29,4298036858900
Jacquelineborough,2017-07-31 07:41:32,36.25,8262001728860
East Chelsea,2017-06-01 01:39:46,32.01,8136187231219
Lake Edwardhaven,2017-04-01 11:24:57,17.51,7158445917612
South Phillip,2017-02-26 09:09:40,39.92,8458108534910
Bowmanland,2017-08-01 12:13:28,33.67,1696626107088
Port Joshua,2017-05-13 14:35:34,30.65,0982187868362
Port Joshua,2017-04-12 02:25:24,22.8,9467972244237
Lake Edwardhaven,2017-01-10 12:23:08,49.57,8682476965186
East Jamieshire,2017-08-06 12:56:56,16.87,7376576258194
North Thomas,2017-04-21 11:20:39,24.52,4545838456712
Laurashire,2017-03-03 18:03:27,12.73,1463080462073
West Mandy,2017-10-14 22:48:05,18.86,0099266603759
Johnsonside,2017-06-27 03:25:07,29.61,1303830529772
Tommyfurt,2017-09-08 02:12:27,19.08,0865896175092
East Marthabury,2017-06-21 00:37:39,27.8,1453744915588
Rhodesfort,2017-04-13 22:08:53,15.52,0246632866755
South Jeffrey,2017-05-15 12:16:32,35.87,7587985061774
North Courtneymouth,2017-02-09 17:05:21,49.3,4953311616896
New Christopherton,2017-05-09 23:54:19,21.76,7013708133836
Williamschester,2017-05-25 09:51:16,23.96,6906982009663
Jacquelineborough,2017-03-20 12:46:44,15.3,0086537687068
East Jamieshire,2017-05-17 17:17:51,41.26,5446047559593
New Trevormouth,2017-06-05 02:33:54,37.48,5709332620607
Susanbury,2017-01-25 19:30:06,46.33,4725112018410
Port Maria,2017-05-27 15:52:32,43.99,5735676779909
East Jamieshire,2017-11-24 22:28:55,28.9,3568443069581
West Mandy,2017-07-03 13:59:28,32.07,8854212423551
Port Katieburgh,2017-10-31 16:20:50,28.53,5826181124701
North Emily,2017-11-19 21:59:02,18.17,3196578641039
New Trevormouth,2017-10-31 16:01:25,20.54,1624768776053
Jamesview,2017-11-21 13:15:20,15.56,6923236193497
South Sarah,2017-09-07 15:11:12,49.64,9620161637023
Castroland,2017-02-23 08:34:32,13.87,4495280814786
North Thomas,2017-01-10 21:48:45,47.84,4606929090014
West Mandy,2017-02-20 02:39:10,19.96,6188881795582
North Thomas,2017-08-02 08:25:11,38.34,8484236638312
Scottfurt,2017-10-18 09:42:51,31.46,0659343045997
North Emily,2017-05-01 19:17:20,21.01,8126453831854
Susanbury,2017-02-28 12:19:53,21.84,0581730228204
South Josephborough,2017-10-23 14:55:55,24.85,1110142584289
North Courtneymouth,2017-10-28 01:03:18,25.94,6730887721524
Tommyfurt,2017-06-05 22:10:28,25.95,0990858517464
Port Maria,2017-07-04 04:08:31,31.14,9683043331396
Kennethmouth,2017-08-05 14:53:30,46.03,6447918854303
New Christopherton,2017-01-22 10:12:17,29.3,8099340842298
South Phillip,2017-04-17 13:56:15,36.3,5129630891514
Nancyburgh,2017-07-20 10:36:19,17.92,7071931833039
Laurashire,2017-06-25 16:53:28,36.98,5763651510377
Castroland,2017-08-08 16:00:10,46.2,6251121390752
South Phillip,2017-07-08 02:55:07,47.93,4691999697089
North Courtneymouth,2017-07-21 14:08:50,23.23,9513460333638
Johnsonside,2017-03-05 00:00:19,41.45,9576166916222
Port Maria,2017-04-24 02:46:33,43.89,1522791947818
South Jeffrey,2017-11-13 11:32:57,34.39,3899390717523
South Jeffrey,2017-09-05 16:48:02,16.37,4443258895565
North Courtneymouth,2017-04-03 11:00:24,43.23,2158499113041
Port Joshua,2017-11-13 08:57:56,20.76,6977234500986
North Danny,2017-04-03 04:30:28,45.89,4797350064290
Scottburgh,2017-03-11 04:42:32,42.97,6241899537985
South Jeffrey,2017-02-01 17:56:59,38.55,3908327709293
North Danny,2017-06-02 03:38:49,40.55,7572276787198
Castroland,2017-10-07 20:06:27,46.48,6671908183764
Johnsonside,2017-05-03 17:37:45,26.49,7791955628847
South Josephborough,2017-04-06 07:11:54,23.86,7181248742341
South Josephborough,2017-04-09 09:30:13,49.27,1806466088380
Kleinside,2017-03-26 23:15:33,22.15,9359154479523
Jacquelineborough,2017-08-20 00:54:56,26.23,9475726484983
South Sarah,2017-11-29 17:53:10,19.49,4060266623623
Port Katieburgh,2017-04-23 18:56:39,28.21,6442885187737
South Jeffrey,2017-11-25 12:52:05,23.72,2695124946457
South Josephborough,2017-08-13 08:33:05,44.43,8022769571036
North Emily,2017-06-11 22:22:36,13.02,7213741157954
Williamschester,2017-04-17 06:32:04,13.97,0579711916325
Tiffanyton,2017-03-18 12:20:53,42.54,8520347867118
Reginatown,2017-06-20 11:51:49,38.56,3933355768783
Scottfurt,2017-05-26 16:20:17,13.09,4273320963768
Kennethmouth,2017-06-23 08:27:38,43.45,9913378896438
South Josephborough,2017-04-26 21:58:31,24.99,9772779944830
Port Katieburgh,2017-09-10 18:22:57,49.03,6963333599921
North Courtneymouth,2017-07-18 00:20:28,19.08,5268913003432
Kleinside,2017-07-25 19:59:36,26.55,8484718231918
Kleinside,2017-03-14 06:14:28,47.47,7221632997923
North Thomas,2017-07-04 15:31:35,43.15,6896483795502
East Chelsea,2017-05-04 22:55:57,44.75,5352966090805
Jamesview,2017-09-05 02:42:00,27.58,5352870489306
Lake Edwardhaven,2017-02-15 06:23:23,46.12,6355009505297
Nancyburgh,2017-08-30 16:10:25,32.85,4563129863605
North Emily,2017-11-25 21:58:29,12.43,0010026389447
Jacquelineborough,2017-03-06 21:58:39,30.17,5927642117840
East Jamieshire,2017-08-07 03:08:29,27.48,5182623422614
Tommyfurt,2017-04-01 07:46:12,27.34,2549336586652
South Jeffrey,2017-10-26 07:02:53,25.79,9604207422118
Castroland,2017-09-26 04:54:38,41.63,0889418571636
Rhodesfort,2017-05-07 04:36:30,23.82,8501680205737
Bowmanland,2017-06-07 12:38:38,18.4,1454891658199
Laurashire,2017-09-14 07:21:39,15.75,1071605395203
South Sarah,2017-10-06 03:00:10,43.86,9721672187332
South Evan,2017-12-01 13:34:25,36.6,9859661925112
North Thomas,2017-06-16 05:34:08,27.96,0248817081076
Reginatown,2017-07-05 10:37:37,27.35,6341645106745
Tommyfurt,2017-06-15 12:09:53,20.33,8079004830595
Susanbury,2017-04-16 08:08:22,16.55,0423274844376
Laurashire,2017-07-04 07:43:01,22.84,6636305281949
Scottburgh,2017-10-24 06:40:04,13.48,7150476214456
Bowmanland,2017-10-12 12:38:52,42.39,6204509324481
Simsland,2017-11-13 02:32:51,32.25,2845253167098
Susanbury,2017-02-13 21:29:00,14.34,4601317345103
South Josephborough,2017-07-24 17:16:08,23.29,2640593172364
East Jamieshire,2017-04-21 12:06:32,46.88,2895385957227
South Evan,2017-01-07 18:35:20,41.13,4501872297414
West Mandy,2017-09-19 22:29:36,46.12,0229565128169
Tommyfurt,2017-04-24 13:46:12,14.71,4639825449457
Nancyburgh,2017-10-10 22:05:37,16.89,9388849802711
Scottburgh,2017-03-20 09:46:24,36.13,0531025978703
North Courtneymouth,2017-04-08 11:25:09,18.96,3378355810221
West William,2017-11-23 21:05:25,43.69,0121354873673
Simsland,2017-10-09 11:00:05,26.01,9621200660439
West Mandy,2017-11-28 21:11:42,14.31,4637588417560
North Emily,2017-02-17 04:56:44,27.55,6012758939154
North Thomas,2017-08-12 06:55:51,42.27,6216514226223
North Danny,2017-07-02 20:37:52,26.42,0811724342129
South Sarah,2017-12-07 18:12:33,21.74,8743150659880
South Evan,2017-05-12 14:42:55,34.82,9963963428537
Reginatown,2017-12-10 14:25:33,18.19,5914108309413
New Rebecca,2017-03-02 00:22:16,25.37,2648810828780
North Emily,2017-11-30 06:27:51,16.47,4281713732778
North Courtneymouth,2017-01-22 06:52:30,25.66,5708004933120
Laurashire,2017-04-30 15:50:20,30.59,2326644481912
Lake Edwardhaven,2017-09-15 10:03:12,46.52,5006167429048
North Danny,2017-07-04 05:26:44,43.47,1050611342814
South Josephborough,2017-01-24 03:04:17,28.44,7921193711678
Williamschester,2017-07-13 06:09:37,26.06,5306219527938
Kristiview,2017-09-23 02:02:12,29.03,7358416222541
New Rebecca,2017-10-27 03:32:06,17.75,8237367149468
New Rebecca,2017-02-27 02:41:52,47.77,1661601000197
New Trevormouth,2017-03-14 00:11:37,18.06,2762531239370
Kristiview,2017-09-08 16:52:01,34.4,3647002370303
Nancyburgh,2017-02-28 22:25:47,41.34,7311047402959
South Josephborough,2017-02-13 13:18:39,37.06,8001664377035
Tommyfurt,2017-12-06 21:43:08,18.4,6648675674672
North Thomas,2017-02-10 18:34:15,35.62,2352676494088
Jamesview,2017-09-12 16:42:14,16.56,5099499196665
North Courtneymouth,2017-07-11 17:26:49,23.23,9676591959785
Johnsonside,2017-01-29 02:12:16,36.54,5715467061116
Tiffanyton,2017-08-12 15:48:58,15.92,6812844876116
North Emily,2017-04-13 18:31:15,29.36,6419020653662
Rhodesfort,2017-03-16 04:17:12,45.61,8366552215777
Port Maria,2017-08-24 08:15:18,40.44,2984460084320
East Jamieshire,2017-01-20 22:05:41,40.44,6903418847905
Tommyfurt,2017-06-20 00:48:21,48.13,2243660350971
Tommyfurt,2017-11-05 21:32:46,13.3,1002146018627
Susanbury,2017-03-14 04:28:35,14.68,7284387625527
West Mandy,2017-11-28 18:41:44,25.29,5698004595360
Castroland,2017-08-31 21:33:28,37.42,9043372968173
West William,2017-03-12 00:55:38,37.28,7683268276405
Reginatown,2017-08-03 08:04:07,45.74,0456842365553
Castroland,2017-02-09 17:24:07,27.93,6608851350523
Rhodesfort,2017-07-24 18:01:55,24.11,6550935666085
Susanbury,2017-08-09 09:27:16,44.79,2222181099484
Kristiview,2017-10-10 22:25:03,28.53,7946223449666
North Emily,2017-10-28 14:31:13,36.88,9134523609387
Williamschester,2017-09-07 02:03:22,16.97,3786439094489
Susanbury,2017-08-21 06:01:26,31.82,7820552807567
Tommyfurt,2017-04-11 09:31:32,32.31,5059563503720
Kennethmouth,2017-09-26 00:53:01,24.58,8907759713361
East Marthabury,2017-10-06 02:09:11,42.79,8786865954772
Tommyfurt,2017-08-24 19:38:31,21.33,7224302798790
Reginatown,2017-06-13 21:09:43,24.44,2675563864796
West Mandy,2017-06-27 21:52:09,38.22,5816027461879
Port Maria,2017-12-06 09:53:25,13.93,1965044471638
Simsland,2017-09-08 09:37:58,32.89,3854168787436
New Trevormouth,2017-01-30 20:18:02,12.19,7573919849365
Kleinside,2017-12-09 09:14:26,48.35,9038605483783
West Mandy,2017-08-28 21:12:15,29.75,0821062814769
South Josephborough,2017-06-16 07:01:45,45.28,5949827921097
South Phillip,2017-03-05 15:16:55,34.09,0683621946997
Simsland,2017-10-01 18:17:44,48.84,2940006537194
Tiffanyton,2017-10-25 20:08:33,34.37,7314616862284
Williamschester,2017-10-09 21:33:43,12.22,9682830890856
Williamschester,2017-12-05 23:47:59,13.75,0001910384617
New Trevormouth,2017-10-14 15:38:32,29.55,3121632906786
Lake Edwardhaven,2017-09-15 18:18:33,24.46,3298695984072
West William,2017-04-21 17:12:53,49.2,1876528095106
East Marthabury,2017-04-21 16:45:27,38.62,9769287558246
East Marthabury,2017-11-25 20:46:30,44.77,3025905771654
Scottfurt,2017-07-30 01:39:59,26.53,3234237503851
Smithberg,2017-01-04 05:42:13,18.05,0623494067252
South Sarah,2017-02-01 02:33:47,47.74,9821229785292
North Danny,2017-08-26 03:23:35,28.16,9752633117129
South Sarah,2017-04-30 10:02:05,46.22,5330085483319
New Trevormouth,2017-11-04 23:59:22,49.23,6868084497550
Port Katieburgh,2017-09-04 02:37:46,24.28,6599661465548
East Jamieshire,2017-09-30 06:05:41,33.36,7700518448150
Smithberg,2017-05-22 19:41:22,29.04,5518868345478
Jamesview,2017-09-26 18:11:59,47.05,8453974512772
Jacquelineborough,2017-09-06 00:25:23,23.29,7193262859042
West Mandy,2017-03-03 02:28:49,12.06,2204283793514
Jamesview,2017-07-19 13:33:39,38.68,2044275812829
East Marthabury,2017-04-21 17:29:51,12.72,0088580938555
Rhodesfort,2017-04-10 20:08:36,36.39,2074262581261
Williamschester,2017-11-21 21:59:13,17.66,5866315636632
East Marthabury,2017-04-23 14:13:23,46.25,9246402146200
Reginatown,2017-11-30 23:01:53,39.7,8447823984544
South Jeffrey,2017-06-26 05:37:49,49.97,4895992178167
North Danny,2017-06-02 21:00:05,35.5,5534516605893
South Phillip,2017-11-21 00:59:48,44.46,1231263384401
North Danny,2017-05-14 08:09:57,40.98,4708814818373
South Jeffrey,2017-02-13 16:58:27,32.05,8860384544802
West William,2017-07-07 22:42:41,23.91,8868718678087
North Emily,2017-09-12 21:20:46,36.21,8353719409193
Rhodesfort,2017-06-09 13:21:00,30.4,2942651841015
Castroland,2017-05-12 05:47:03,39.93,7933842782410
Tommyfurt,2017-08-17 06:20:55,15.81,3361512016215
Kristiview,2017-08-22 20:11:00,34.2,1408450360351
Smithberg,2017-03-25 15:34:51,20.39,1886362586272
Williamschester,2017-01-10 08:16:07,23.64,7721376920480
Nancyburgh,2017-12-01 22:52:02,35.43,9199082023982
North Danny,2017-04-02 13:02:45,25.87,6649579517508
Nancyburgh,2017-01-24 21:31:29,40.21,1066030017240
South Jeffrey,2017-05-20 12:53:49,41.65,9465334148971
Bowmanland,2017-01-27 00:27:45,26.77,5008769492406
Lake Edwardhaven,2017-01-22 04:49:20,16.86,3711549954637
South Jeffrey,2017-07-08 17:25:54,44.02,2110167113104
Lake Edwardhaven,2017-02-04 07:35:43,41.56,0106718688315
Tiffanyton,2017-01-22 20:13:35,34.93,9032012935484
South Sarah,2017-11-18 14:17:42,14.2,9777649026159
Lake Edwardhaven,2017-11-04 05:48:31,26.2,9629567462796
Johnsonside,2017-11-21 20:55:07,37.57,9191758255833
South Evan,2017-05-12 15:54:15,26.66,3649196922955
Port Katieburgh,2017-09-08 23:04:11,31.13,1065857381466
Johnsonside,2017-01-16 21:44:25,19.09,8430960260312
North Emily,2017-03-14 21:26:35,45.17,7629159272484
Susanbury,2017-02-20 03:08:35,16.17,9539363421340
South Sarah,2017-01-31 13:17:39,17.41,2987710406002
Bowmanland,2017-09-19 01:36:19,45.73,9073288350007
Kennethmouth,2017-10-06 06:08:16,25.33,0817007209363
New Rebecca,2017-04-08 05:33:02,20.44,4402140337651
North Danny,2017-03-30 16:12:21,28.33,0679904671427
Simsland,2017-08-10 01:18:05,31.58,1598621215518
New Christopherton,2017-08-31 13:33:54,25.02,2839483392870
East Marthabury,2017-03-14 11:28:26,30.82,7067171553943
New Maryfurt,2017-09-05 11:24:54,44.93,8543645118652
New Trevormouth,2017-10-08 10:17:18,26.34,8970094971727
Rhodesfort,2017-08-07 03:35:33,38.39,6924181238509
North Danny,2017-09-05 12:46:00,17.0,1093094870122
Kristiview,2017-05-10 04:10:21,16.33,8761137011698
Scottburgh,2017-09-25 01:14:44,48.01,0960884042452
New Trevormouth,2017-07-14 08:46:51,35.41,5678048148777
South Evan,2017-02-18 13:54:17,20.29,1971425250044
Johnsonside,2017-06-10 01:03:35,17.04,9602113921091
New Christopherton,2017-09-17 04:25:14,38.24,1578937117355
Tommyfurt,2017-10-29 15:15:27,33.2,4629542781923
Port Maria,2017-07-10 17:49:29,29.75,4547265987548
Johnsonside,2017-01-14 01:26:09,34.68,4754973650095
North Courtneymouth,2017-01-05 01:37:33,13.52,5342191039083
North Thomas,2017-05-04 00:38:40,13.2,4568171170176
North Emily,2017-08-21 12:47:10,27.78,9268714607880
Bowmanland,2017-01-25 06:46:27,30.07,4984729945698
Tiffanyton,2017-07-23 03:58:40,31.12,5787527175842
Scottfurt,2017-02-17 20:42:59,32.74,2642676542316
Scottfurt,2017-06-22 01:56:24,22.46,9460135624419
North Thomas,2017-01-23 19:19:51,19.34,7786125046125
East Jamieshire,2017-10-04 23:39:16,18.94,1632204865025
Port Katieburgh,2017-09-25 01:16:50,44.1,0695120713833
Susanbury,2017-06-14 05:40:24,31.46,0811007810581
Port Maria,2017-05-12 23:50:02,37.2,5959864754152
East Chelsea,2017-01-31 10:39:01,39.12,9361001683403
Port Joshua,2017-11-19 16:52:41,27.03,7469036009068
New Rebecca,2017-05-08 01:12:54,40.42,5220336674316
East Marthabury,2017-02-27 19:34:05,32.58,0300642771017
Rhodesfort,2017-02-18 14:34:22,24.37,8347340377884
South Sarah,2017-09-23 22:57:05,14.78,2847232755067
Smithberg,2017-07-26 22:29:37,44.92,5577049259003
West Mandy,2017-09-09 02:08:37,28.06,9949977903543
East Marthabury,2017-04-11 22:21:29,13.82,5695157198622
North Danny,2017-03-26 01:33:35,48.5,2408540495641
Reginatown,2017-11-16 22:00:22,28.06,6218038220268
Bowmanland,2017-10-03 14:05:46,38.95,1885117136649
Port Joshua,2017-08-24 22:51:37,37.66,4723656658680
Smithberg,2017-04-09 21:14:03,34.08,1357796248642
Port Katieburgh,2017-10-11 08:16:32,17.1,8566753047751
North Danny,2017-05-20 14:55:54,47.79,9916367744109
New Maryfurt,2017-03-31 08:17:34,32.25,4400018545276
Laurashire,2017-08-26 15:39:38,24.39,6105595127935
Tommyfurt,2017-11-28 01:16:34,26.34,8977219260766
Port Maria,2017-09-06 18:40:17,15.35,9758321666894
Scottfurt,2017-04-10 13:25:09,49.1,3879660156948
Nancyburgh,2017-05-24 10:56:50,40.42,4923324414383
Rhodesfort,2017-03-03 14:37:27,18.55,3446833537028
Bowmanland,2017-10-21 12:15:35,26.03,5527858238140
Scottburgh,2017-10-21 18:19:05,12.63,6398037900337
Scottfurt,2017-10-28 04:14:43,48.98,8413123479455
North Danny,2017-03-14 10:55:54,37.72,4890073002157
Port Joshua,2017-11-14 22:24:23,18.9,8876244047062
Lake Edwardhaven,2017-01-03 07:31:56,13.36,4592943582003
New Trevormouth,2017-07-10 10:20:08,13.86,1413617723993
West William,2017-09-21 07:39:00,32.68,3077639813797
Reginatown,2017-10-02 00:02:36,31.19,2338945617471
Jacquelineborough,2017-11-18 08:10:40,35.35,5815646151109
East Chelsea,2017-09-19 21:59:30,36.73,1440897619074
North Danny,2017-07-15 20:27:49,26.09,3217553382638
Nancyburgh,2017-04-13 15:56:25,29.09,7031479706677
South Evan,2017-08-13 07:18:47,25.62,1137035194400
New Rebecca,2017-07-11 08:38:43,28.77,9166204306964
East Chelsea,2017-01-12 11:20:05,31.05,5476336998512
South Josephborough,2017-01-16 20:58:27,45.34,6222321547918
Reginatown,2017-04-30 03:14:04,49.04,8679503114303
East Chelsea,2017-05-02 10:26:02,24.89,5528257517898
Williamschester,2017-01-22 00:16:11,25.88,2114421146853
Port Katieburgh,2017-12-08 19:21:22,18.82,6227039139721
Simsland,2017-07-06 22:29:04,20.8,5972408587313
New Christopherton,2017-03-19 21:35:42,29.16,4930239345756
North Thomas,2017-03-27 16:48:58,22.11,5594829231509
North Emily,2017-01-26 18:20:40,25.98,6982144794271
Kristiview,2017-10-28 11:01:21,35.07,0313961322143
North Danny,2017-03-10 20:18:09,13.79,8769866750703
Smithberg,2017-10-22 18:10:09,49.68,9845661624490
Rhodesfort,2017-06-22 14:04:10,29.53,9968652429277
Jamesview,2017-03-05 14:23:11,28.41,1175360030536
Rhodesfort,2017-01-28 21:09:40,43.61,9645757765157
Johnsonside,2017-04-10 16:54:05,13.26,4663194544895
Port Katieburgh,2017-11-13 00:31:13,29.57,2529091488088
West Mandy,2017-12-04 12:21:43,21.22,3139717448878
East Marthabury,2017-02-11 04:24:59,45.53,4114956464710
Susanbury,2017-03-01 04:41:30,20.92,6490181515969
East Chelsea,2017-11-27 10:52:49,41.23,3968344237230
New Maryfurt,2017-05-08 22:19:11,40.17,1184566428597
North Thomas,2017-10-30 11:34:10,19.37,6868210340026
New Maryfurt,2017-03-10 00:32:03,13.79,7796256630902
Port Joshua,2017-07-26 07:50:41,47.09,3968422018454
Simsland,2017-10-09 18:27:33,37.37,8472448833304
New Trevormouth,2017-04-01 16:32:19,18.25,6139307094079
West William,2017-02-12 06:59:26,44.39,1736058809256
New Trevormouth,2017-05-26 08:17:25,48.26,6599753894782
South Sarah,2017-12-05 13:32:59,17.46,5062716460061
East Chelsea,2017-07-26 18:31:44,47.86,5129292885296
Port Joshua,2017-02-07 16:45:35,33.43,6195887987552
South Jeffrey,2017-06-15 19:00:34,28.79,2950614882388
East Derek,2017-03-02 11:26:35,58.7,7223485999918
Mathewberg,2017-08-31 04:41:49,10.18,0544228187780
West Aaronhaven,2017-10-28 11:29:26,22.12,5248165356432
East Erin,2017-09-28 00:14:35,54.73,0460169142940
Lake Richardstad,2017-05-16 03:41:53,47.51,0236987588556
Lake Philip,2017-04-25 15:24:34,27.05,5737953530586
West Robertview,2017-11-22 03:38:25,33.56,1046328598644
West Robertview,2017-01-28 13:55:27,17.07,5365060142394
Lake Deborah,2017-04-26 00:55:38,10.85,4869794851719
Lake Shannonberg,2017-11-18 10:24:40,59.94,9760894756919
Lake Richardstad,2017-04-13 11:41:26,25.35,7375428667313
Warnerside,2017-01-05 11:02:56,30.96,7979398775063
West Robertview,2017-10-13 12:59:46,29.82,1298942329795
Davischester,2017-01-05 22:17:40,43.47,4792448851707
Christopherchester,2017-06-29 13:10:55,37.28,8042708310106
Lake Shannonberg,2017-03-24 22:45:37,41.78,5342484181345
Port Jameschester,2017-08-06 07:53:25,24.71,5569172272097
Warnerside,2017-08-05 19:15:00,26.9,0270036854674
Harristown,2017-08-02 15:33:25,21.32,1658788416415
East Erin,2017-07-15 20:23:59,26.36,7648590676989
Warnerside,2017-10-30 18:51:09,17.87,6590597831315
Loganville,2017-02-27 19:32:40,36.39,7517932270720
West Robertview,2017-01-10 17:08:15,19.04,6008855224248
Bettychester,2017-10-08 06:07:30,58.4,0136682747466
North Daniel,2017-09-11 16:28:18,16.12,0236869741697
Lake Shannonberg,2017-07-29 03:09:52,37.74,3690737610985
Mathewberg,2017-02-09 07:49:35,11.0,9735400970424
East Erin,2017-02-26 17:25:28,44.09,6185078367768
Lake Philip,2017-08-06 01:54:10,38.36,6974356098902
Bettychester,2017-08-19 05:32:37,27.7,6835624142171
Davischester,2017-02-19 11:28:45,51.69,3257797214531
Christopherchester,2017-02-06 09:25:51,18.38,5287952813482
Christopherchester,2017-09-23 11:57:03,17.62,0692224943203
Bettychester,2017-05-20 09:50:31,47.36,1516804038297
Warnerside,2017-01-20 09:31:54,29.84,3115294228010
Lake Richardstad,2017-01-08 10:26:53,49.45,8624561649922
East Laurenmouth,2017-02-14 16:12:10,29.76,0638751892904
Davischester,2017-08-04 07:43:05,31.6,8323027700671
Warnerside,2017-01-16 01:39:45,18.62,0330681641088
Bettychester,2017-01-06 16:17:15,52.18,5318789484429
Christopherchester,2017-07-15 20:36:43,11.46,3644101223097
Warnerside,2017-05-23 22:41:42,11.16,4136305508890
Lake Shannonberg,2017-02-22 03:37:45,51.82,8787692294260
Loganville,2017-05-11 07:59:43,22.2,6087077423905
Loganville,2017-02-20 21:10:24,17.91,6214461462244
Davischester,2017-05-30 12:01:38,43.66,5719262350925
East Erin,2017-03-28 13:40:14,37.39,2048953234866
Loganville,2017-07-18 08:55:48,58.16,8740042717598
Harristown,2017-03-27 18:15:20,11.46,8961861359626
Lake Philip,2017-09-14 13:49:13,22.44,7185595647809
Lake Philip,2017-11-19 22:38:47,49.99,3104658659522
East Erin,2017-05-13 03:48:48,28.97,6156352048666
Port Jameschester,2017-07-09 20:25:48,34.01,7310036561639
Lake Shannonberg,2017-07-20 23:29:16,29.68,1605225393150
Davischester,2017-06-29 01:44:26,56.63,8311147838169
East Erin,2017-05-27 02:38:47,59.93,8296242347542
East Erin,2017-01-23 09:35:02,21.8,7803374231444
Christopherchester,2017-11-20 13:27:47,10.98,6238551981774
Lake Richardstad,2017-05-28 06:12:16,48.72,3553145357432
Port Jameschester,2017-07-14 20:28:55,46.5,1114743454743
Port Jameschester,2017-01-07 12:32:42,10.19,7839791945299
Port Jameschester,2017-06-11 21:52:45,10.43,6455187056007
Port Jameschester,2017-01-31 03:32:04,57.68,0625821158541
Warnerside,2017-10-30 19:38:07,29.69,4322485954842
East Erin,2017-06-15 04:38:16,12.55,0963040001461
Lake Shannonberg,2017-03-18 03:26:00,13.34,9569247366702
Lake Deborah,2017-08-09 06:21:54,51.0,8120006758858
Harristown,2017-11-22 14:20:36,20.76,3770945916700
East Derek,2017-11-22 09:05:48,19.02,3783135989804
West Robertview,2017-01-01 17:08:43,32.35,8303638659483
Harristown,2017-01-15 04:52:07,21.04,7682802524705
North Daniel,2017-11-15 14:10:44,19.62,2033363423573
Port Jameschester,2017-09-22 00:15:50,36.35,5938632675318
Warnerside,2017-08-04 03:08:58,53.37,8609610886367
Lake Shannonberg,2017-02-13 11:06:52,46.66,3304586438163
Loganville,2017-07-31 18:28:41,16.52,3139930051480
West Aaronhaven,2017-04-19 16:25:52,36.6,1236804145473
Lake Deborah,2017-10-02 18:44:48,28.19,8814452449377
Lake Deborah,2017-09-15 13:08:48,53.18,8429803658959
North Daniel,2017-03-29 18:02:07,26.66,1027323308742
East Laurenmouth,2017-05-10 13:43:27,21.63,7054416672347
Warnerside,2017-10-19 21:25:34,54.26,9511024898319
East Erin,2017-06-29 11:09:08,15.75,6132502423187
Lake Deborah,2017-02-01 20:52:45,51.56,3677801894229
North Daniel,2017-07-28 17:08:55,21.61,5878880568935
Harristown,2017-07-05 02:22:37,36.84,0031969254760
North Daniel,2017-02-12 17:56:32,31.97,3387098637262
